index,distance,elevation,x,curved_elevation,F1,LOS
59,0.06287472801267283,211,0.023426657853760146,211.02342665785375,1.0469199931305808,241.2265671248009
60,0.06394040136881983,211,0.023819709124033812,211.02381970912404,1.0556660456391789,241.24735639810262
61,0.06500607472496683,211,0.02421262670339923,211.0242126267034,1.0643372928451538,241.2681456714043
62,0.06607174808111382,211,0.024605410591856385,211.02460541059185,1.072935548433831,241.28893494470603
63,0.06713742143726083,211,0.024998060789405283,211.02499806078941,1.0814625533839002,241.30972421800774
64,0.06820309479340782,211,0.02539057729604592,211.02539057729604,1.0899199799878936,241.33051349130946
65,0.06926876814955481,211,0.025782960111778306,211.02578296011177,1.0983094355911542,241.35130276461118
66,0.07033444150570181,211,0.02617520923660244,211.0261752092366,1.1066324660730296,241.37209203791286
67,0.07140011486184882,211,0.02656732467051832,211.0265673246705,1.1148905590916782,241.39288131121458
68,0.0724657882179958,211,0.026959306413525928,211.02695930641352,1.1230851471118295,241.4136705845163
69,0.07353146157414281,211,0.027351154465625298,211.02735115446563,1.131217610232978,241.434459857818
70,0.0745971349302898,211,0.027742868826816394,211.0277428688268,1.1392892788338633,241.4552491311197
71,0.07566280828643679,211,0.02813444949709924,211.0281344494971,1.1473014360476168,241.47603840442142
72,0.0767284816425838,211,0.028525896476473838,211.02852589647648,1.155255320080643,241.49682767772313
73,0.0777941549987308,211,0.028917209764940173,211.02891720976493,1.1631521263871285,241.51761695102485
74,0.07885982835487779,211,0.02930838936249825,211.0293083893625,1.1709930097100212,241.53840622432656
75,0.07992550171102479,209,0.029699435269148075,209.02969943526915,1.178779085998362,241.55919549762825
76,0.08099117506717178,209,0.030090347484889642,209.0300903474849,1.1865114342100116,241.57998477092997
77,0.08205684842331878,209,0.030481126009722952,209.03048112600973,1.1941910980080315,241.60077404423168
78,0.08312252177946579,209,0.030871770843648002,209.03087177084365,1.201819087358294,241.6215633175334
79,0.08418819513561278,209,0.0312622819866648,209.03126228198667,1.2093963800352567,241.64235259083512
80,0.08525386849175977,209,0.03165265943877334,209.03165265943878,1.2169239230422775,241.6631418641368
81,0.08631954184790677,209,0.032042903199973626,209.03204290319997,1.2244026339523275,241.68393113743852
82,0.08738521520405376,209,0.032433013270265654,209.03243301327026,1.231833402174479,241.70472041074024
83,0.08845088856020077,209,0.03282298964964943,209.03282298964965,1.2392170901511452,241.72550968404195
84,0.08951656191634777,209,0.03321283233812495,209.03321283233814,1.2465545344906321,241.74629895734367
85,0.09058223527249476,209,0.033602541335692196,209.03360254133568,1.2538465470392324,241.76708823064536
86,0.09164790862864175,209,0.0339921166423512,209.03399211664234,1.2610939158967585,241.78787750394707
87,0.09271358198478875,209,0.03438155825810195,209.0343815582581,1.268297406379119,241.8086667772488
88,0.09377925534093576,209,0.03477086618294445,209.03477086618295,1.2754577619312784,241.8294560505505
89,0.09484492869708275,209,0.035160040416878674,209.03516004041688,1.2825757049936874,241.85024532385222
90,0.09591060205322975,209,0.03554908095990466,209.0355490809599,1.2896519378250588,241.8710345971539
91,0.09697627540937674,209,0.03593798781202238,209.03593798781202,1.2966871432841343,241.89182387045562
92,0.09804194876552373,209,0.03632676097323184,209.03632676097322,1.3036819855729287,241.91261314375734
93,0.09910762212167074,209,0.036715400443533046,209.03671540044354,1.3106371109437362,241.93340241705906
94,0.10017329547781773,209,0.037103906222925996,209.03710390622294,1.317553148372041,241.95419169036077
95,0.10123896883396474,209,0.0374922783114107,209.03749227831142,1.3244307101973203,241.97498096366246
96,0.10230464219011173,209,0.037880516708987136,209.03788051670898,1.3312703927335883,241.99577023696418
97,0.10337031554625872,209,0.03826862141565532,209.03826862141565,1.3380727768514207,242.0165595102659
98,0.10443598890240573,210,0.03865659243141524,210.0386565924314,1.3448384285330586,242.0373487835676
99,0.10550166225855272,210,0.039044429756266916,210.03904442975627,1.3515678994021079,242.0581380568693
100,0.10656733561469971,210,0.039432133390210324,210.03943213339022,1.358261727229237,242.078927330171
101,0.10763300897084672,210,0.03981970333324549,210.03981970333325,1.3649204364151928,242.09971660347273
102,0.10869868232699371,210,0.04020713958537239,210.04020713958536,1.371544538452359,242.12050587677444
103,0.1097643556831407,210,0.04059444214659103,210.04059444214658,1.3781345323660221,242.14129515007616
104,0.11083002903928771,210,0.04098161101690142,210.0409816110169,1.3846909051364131,242.16208442337785
105,0.1118957023954347,210,0.04136864619630355,210.0413686461963,1.3912141321025489,242.18287369667956
106,0.11296137575158169,210,0.041755547684797424,210.0417555476848,1.397704677348818,242.20366296998128
107,0.1140270491077287,210,0.04214231548238304,210.04214231548238,1.4041629940752045,242.224452243283
108,0.1150927224638757,210,0.04252894958906041,210.04252894958907,1.4105895249519922,242.2452415165847
109,0.1161583958200227,210,0.04291545000482952,210.04291545000484,1.4169847024597326,242.2660307898864
110,0.11722406917616969,210,0.04330181672969037,210.0433018167297,1.4233489492152203,242.28682006318812
111,0.11828974253231668,210,0.04368804976364296,210.04368804976363,1.4296826782841745,242.30760933648983
112,0.11935541588846367,210,0.04407414910668729,210.04407414910668,1.4359862934812835,242.32839860979155
113,0.12042108924461069,210,0.04446011475882339,210.04446011475883,1.442260189658227,242.34918788309326
114,0.12148676260075768,210,0.044845946720051204,210.04484594672005,1.4485047529802653,242.36997715639495
115,0.12255243595690468,210,0.04523164499037078,210.04523164499037,1.4547203611919433,242.39076642969667
116,0.12361810931305167,210,0.04561720956978209,210.04561720956977,1.4609073838724285,242.41155570299838
117,0.12468378266919866,210,0.04600264045828514,210.04600264045828,1.4670661826809697,242.4323449763001
118,0.12574945602534565,210,0.04638793765587994,210.04638793765588,1.4731971115929485,242.45313424960182
119,0.12681512938149267,210,0.046773101162566486,210.04677310116256,1.4793005171269515,242.4739235229035
120,0.12788080273763966,211,0.04715813097834477,211.04715813097835,1.4853767385632812,242.49471279620522
121,0.12894647609378665,211,0.047543027103214806,211.04754302710322,1.4914261081542994,242.51550206950694
122,0.13001214944993367,211,0.047927789537176586,211.04792778953717,1.4974489513269675,242.53629134280865
123,0.13107782280608066,211,0.0483124182802301,211.04831241828023,1.5034455868779402,242.55708061611034
124,0.13214349616222765,211,0.04869691333237536,211.04869691333238,1.5094163271615417,242.57786988941206
125,0.13320916951837466,211,0.04908127469361237,211.0490812746936,1.51536147827094,242.59865916271377
126,0.13427484287452165,211,0.049465502363941115,211.04946550236394,1.5212813402128162,242.6194484360155
127,0.13534051623066864,211,0.04984959634336161,211.04984959634336,1.527176207075818,242.6402377093172
128,0.13640618958681563,211,0.05023355663187384,211.05023355663187,1.5330463671930559,242.6610269826189
129,0.13747186294296262,211,0.05061738322947781,211.05061738322948,1.5388921032989074,242.6818162559206
130,0.13853753629910961,211,0.05100107613617354,211.05100107613617,1.544713692680365,242.70260552922232
131,0.13960320965525663,209,0.05138463535196101,209.05138463535195,1.550511407323161,242.72339480252404
132,0.14066888301140362,209,0.05176806087684023,209.05176806087684,1.556285514052885,242.74418407582576
133,0.14173455636755064,209,0.052151352710811186,209.0521513527108,1.5620362746713095,242.76497334912744
134,0.14280022972369763,209,0.05253451085387389,209.05253451085386,1.5677639460881083,242.78576262242916
135,0.14386590307984462,209,0.052917535306028315,209.05291753530602,1.5734687804481715,242.80655189573088
136,0.1449315764359916,209,0.053300426067274496,209.05330042606727,1.579151025254684,242.8273411690326
137,0.14599724979213863,209,0.053683183137612445,209.05368318313762,1.5848109234881458,242.8481304423343
138,0.14706292314828562,209,0.054065806517042105,209.05406580651703,1.5904487137214907,242.868919715636
139,0.1481285965044326,209,0.05444829620556352,209.05444829620555,1.596064630231465,242.8897089889377
140,0.1491942698605796,209,0.05483065220317668,209.05483065220318,1.6016589031064097,242.91049826223943
141,0.1502599432167266,209,0.05521287450988158,209.0552128745099,1.607231758350586,242.93128753554114
142,0.15132561657287358,209,0.05559496312567822,209.05559496312569,1.6127834179851834,242.95207680884286
143,0.1523912899290206,212,0.055976918050566614,212.05597691805056,1.6183141001461336,242.97286608214455
144,0.1534569632851676,212,0.05635873928454676,212.05635873928455,1.6238240191788562,242.99365535544626
145,0.1545226366413146,212,0.05674042682761863,212.05674042682762,1.6293133857300517,243.01444462874798
146,0.1555883099974616,212,0.05712198067978227,212.0571219806798,1.6347824068366523,243.0352339020497
147,0.15665398335360858,212,0.057503400841037625,212.05750340084103,1.6402312860120418,243.0560231753514
148,0.15771965670975557,212,0.057884687311384735,212.05788468731137,1.64566022332964,243.0768124486531
149,0.1587853300659026,212,0.05826584009082359,212.05826584009083,1.6510694155039547,243.09760172195482
150,0.15985100342204958,212,0.05864685917935418,212.05864685917936,1.6564590559691912,243.11839099525653
151,0.16091667677819657,212,0.05902774457697652,212.05902774457698,1.661829334955513,243.13918026855825
152,0.16198235013434356,212,0.0594084962836906,212.05940849628368,1.6671804395630327,243.15996954185994
153,0.16304802349049055,212,0.059789114299496425,212.0597891142995,1.6725125538336196,243.18075881516165
154,0.16411369684663757,212,0.060169598624394006,212.06016959862438,1.677825858820602,243.20154808846337
155,0.1651793702027846,212,0.06054994925838332,212.0605499492584,1.6831205326564378,243.22233736176509
156,0.16624504355893158,212,0.06093016620146438,212.06093016620147,1.6883967506184248,243.2431266350668
157,0.16731071691507857,212,0.06131024945363717,212.06131024945364,1.6936546851925227,243.2639159083685
158,0.16837639027122556,212,0.06169019901490172,212.0616901990149,1.6988945061353509,243.2847051816702
159,0.16944206362737255,212,0.06207001488525801,212.06207001488525,1.7041163805344213,243.30549445497192
160,0.17050773698351954,212,0.062449697064706045,212.0624496970647,1.709320472866677,243.32628372827364
161,0.17157341033966655,212,0.06282924555324583,212.06282924555325,1.7145069450553851,243.34707300157535
162,0.17263908369581354,212,0.06320866035087735,212.06320866035088,1.719675956525445,243.36786227487704
163,0.17370475705196053,212,0.0635879414576006,212.0635879414576,1.7248276642571636,243.38865154817876
164,0.17477043040810752,212,0.06396708887341561,212.06396708887343,1.729962222838553,243.40944082148047
165,0.17583610376425454,212,0.06434610259832237,212.06434610259834,1.735079784516192,243.4302300947822
166,0.17690177712040153,210,0.06472498263232085,210.06472498263233,1.7401804992447103,243.4510193680839
167,0.17796745047654855,210,0.0651037289754111,210.0651037289754,1.7452645147349297,243.4718086413856
168,0.17903312383269554,210,0.06548234162759307,210.0654823416276,1.7503319765007133,243.4925979146873
169,0.18009879718884253,210,0.06586082058886682,210.06586082058885,1.755383027904566,243.51338718798903
170,0.18116447054498952,210,0.06623916585923227,210.06623916585923,1.76041781020202,243.53417646129074
171,0.1822301439011365,210,0.06661737743868948,210.0666173774387,1.7654364625848518,243.55496573459246
172,0.1832958172572835,210,0.06699545532723844,210.06699545532723,1.7704391222231615,243.57575500789414
173,0.18436149061343052,210,0.06737339952487914,210.06737339952488,1.7754259243063586,243.59654428119586
174,0.1854271639695775,210,0.0677512100316116,210.06775121003162,1.780397002083081,243.61733355449758
175,0.1864928373257245,210,0.06812888684743577,210.06812888684743,1.7853524869000854,243.6381228277993
176,0.18755851068187152,210,0.06850642997235172,210.06850642997236,1.7902925082401435,243.658912101101
177,0.1886241840380185,210,0.06888383940635939,210.06888383940637,1.7952171937589652,243.6797013744027
178,0.1896898573941655,210,0.0692611151494588,210.06926111514946,1.8001266693211917,243.7004906477044
179,0.1907555307503125,210,0.06963825720164998,210.06963825720166,1.8050210590354803,243.72127992100613
180,0.1918212041064595,210,0.07001526556293287,210.07001526556294,1.809900485288705,243.74206919430785
181,0.1928868774626065,206,0.07039214023330752,206.0703921402333,1.8147650687793115,243.76285846760953
182,0.19395255081875348,206,0.07076888121277392,206.07076888121279,1.8196149285498382,243.78364774091125
183,0.19501822417490047,206,0.07114548850133205,206.07114548850134,1.8244501820186407,243.80443701421297
184,0.19608389753104746,206,0.07152196209898191,206.07152196209898,1.8292709450108358,243.82522628751468
185,0.19714957088719448,206,0.07189830200572356,206.07189830200574,1.8340773317884893,243.8460155608164
186,0.19821524424334147,206,0.07227450822155693,206.07227450822157,1.8388694550800768,243.86680483411808
187,0.1992809175994885,206,0.07265058074648204,206.07265058074648,1.8436474261092268,243.8875941074198
188,0.20034659095563545,206,0.0730265195804989,206.0730265195805,1.84841135462278,243.90838338072152
189,0.20141226431178247,204,0.0734023247236075,204.07340232472362,1.853161348918175,243.92917265402323
190,0.2024779376679295,204,0.07377799617580785,204.0737779961758,1.8578975158701851,243.94996192732495
191,0.20354361102407645,204,0.07415353393709992,204.0741535339371,1.862619960957023,243.97075120062664
192,0.20460928438022347,204,0.07452893800748374,204.0745289380075,1.8673287882858354,243.99154047392835
193,0.20567495773637043,204,0.07490420838695931,204.07490420838695,1.8720241006175948,244.01232974723007
194,0.20674063109251745,204,0.07527934507552664,204.07527934507553,1.8767059993914201,244.03311902053179
195,0.20780630444866446,204,0.0756543480731857,204.0756543480732,1.8813745847483292,244.0539082938335
196,0.20887197780481145,204,0.07602921737993651,204.07602921737993,1.8860299555544477,244.0746975671352
197,0.20993765116095844,204,0.07640395299577905,204.07640395299578,1.8906722094236854,244.0954868404369
198,0.21100332451710543,204,0.07677855492071335,204.0767785549207,1.8953014427398964,244.11627611373862
199,0.21206899787325245,204,0.07715302315473938,204.07715302315475,1.8999177506785372,244.13706538704034
200,0.21313467122939941,204,0.07752735769785715,204.07752735769785,1.9045212272278345,244.15785466034205
201,0.21420034458554643,204,0.07790155855006667,204.07790155855005,1.9091119652094806,244.17864393364374
202,0.21526601794169345,204,0.07827562571136797,204.07827562571137,1.9136900562988666,244.19943320694546
203,0.2163316912978404,204,0.07864955918176096,204.07864955918177,1.9182555910448633,244.22022248024717
204,0.21739736465398743,204,0.07902335896124572,204.07902335896125,1.9228086588891684,244.2410117535489
205,0.2184630380101344,204,0.0793970250498222,204.07939702504981,1.9273493481852244,244.26180102685058
206,0.2195287113662814,204,0.07977055744749044,204.0797705574475,1.9318777462167276,244.2825903001523
207,0.22059438472242843,204,0.08014395615425043,204.08014395615425,1.9363939392157274,244.303379573454
208,0.22166005807857542,204,0.08051722117010215,204.0805172211701,1.9408980123803379,244.32416884675573
209,0.22272573143472243,204,0.08089035249504564,204.08089035249503,1.9453900498920662,244.34495812005744
210,0.2237914047908694,204,0.08126335012908084,204.0812633501291,1.9498701349327674,244.36574739335913
211,0.22485707814701641,204,0.08163621407220781,204.0816362140722,1.9543383497012403,244.38653666666085
212,0.22592275150316338,204,0.0820089443244265,204.08200894432443,1.9587947754294655,244.40732593996256
213,0.2269884248593104,204,0.08238154088573696,204.08238154088573,1.963239492398505,244.42811521326428
214,0.2280540982154574,204,0.08275400375613916,204.08275400375615,1.9676725799540618,244.448904486566
215,0.22911977157160437,204,0.08312633293563307,204.08312633293562,1.972094116521717,244.46969375986768
216,0.2301854449277514,204,0.08349852842421877,204.08349852842423,1.9765041796218483,244.4904830331694
217,0.23125111828389838,204,0.08387059022189618,204.0838705902219,1.9809028458842355,244.5112723064711
218,0.2323167916400454,204,0.08424251832866536,204.08424251832867,1.9852901910623693,244.53206157977283
219,0.2333824649961924,204,0.08461431274452626,204.08461431274452,1.9896662900474582,244.55285085307455
220,0.23444813835233938,204,0.0849859734694789,204.0849859734695,1.994031216882158,244.57364012637623
221,0.2355138117084864,204,0.08535750050352332,204.08535750050353,1.9983850447740115,244.59442939967795
222,0.23657948506463336,204,0.08572889384665942,204.08572889384666,2.0027278461086224,244.61521867297967
223,0.23764515842078038,204,0.08610015349888732,204.08610015349888,2.0070596924625588,244.63600794628138
224,0.23871083177692734,204,0.08647127946020693,204.0864712794602,2.0113806546159987,244.6567972195831
225,0.23977650513307436,204,0.08684227173061831,204.08684227173063,2.0156908025651235,244.67758649288479
226,0.24084217848922138,204,0.08721313031012143,204.08721313031012,2.0199902055342607,244.6983757661865
227,0.24190785184536834,204,0.08758385519871628,204.08758385519872,2.024278931987789,244.71916503948822
228,0.24297352520151536,204,0.08795444639640289,204.0879544463964,2.028557049641806,244.73995431278993
229,0.24403919855766235,204,0.08832490390318123,204.08832490390319,2.032824625475566,244.76074358609165
230,0.24510487191380936,204,0.08869522771905133,204.08869522771906,2.0370817257426985,244.78153285939334
231,0.24617054526995638,209,0.08906541784401317,209.089065417844,2.0413284159821976,244.80232213269505
232,0.24723621862610334,209,0.08943547427806674,209.08943547427808,2.045564761029211,244.82311140599677
233,0.24830189198225036,209,0.08980539702121206,209.08980539702122,2.0497908250256076,244.84390067929849
234,0.24936756533839732,209,0.09017518607344911,209.09017518607345,2.054006671430352,244.86468995260017
235,0.25043323869454437,211,0.09054484143477794,211.0905448414348,2.058212363029673,244.8854792259019
236,0.2514989120506913,211,0.09091436310519846,211.09091436310518,2.062407961947043,244.9062684992036
237,0.25256458540683835,211,0.09128375108471078,211.09128375108472,2.066593529652961,244.92705777250532
238,0.25363025876298534,211,0.0916530053733148,211.0916530053733,2.070769126974559,244.94784704580704
239,0.25469593211913233,211,0.09202212597101059,211.092022125971,2.0749348141050206,244.96863631910873
240,0.2557616054752793,211,0.09239111287779811,211.0923911128778,2.079090650612825,244.98942559241044
241,0.2568272788314263,211,0.09275996609367738,211.09275996609367,2.083236695450819,245.01021486571216
242,0.2578929521875733,211,0.0931286856186484,211.09312868561864,2.0873730069651186,245.03100413901387
243,0.25895862554372034,211,0.09349727145271115,211.09349727145272,2.091499642903847,245.0517934123156
244,0.26002429889986733,211,0.09386572359586566,211.09386572359585,2.0956166604257094,245.07258268561728
245,0.2610899722560143,211,0.0942340420481119,211.0942340420481,2.099724116108412,245.093371958919
246,0.2621556456121613,211,0.0946022268094499,211.09460222680946,2.103822065956925,245.1141612322207
247,0.2632213189683083,211,0.09497027787987962,211.09497027787987,2.107910565411598,245.13495050552243
248,0.2642869923244553,211,0.09533819525940108,211.0953381952594,2.111989669356123,245.15573977882414
249,0.2653526656806023,211,0.0957059789480143,211.09570597894802,2.1160594321253585,245.17652905212583
250,0.26641833903674933,211,0.09607362894571927,211.09607362894573,2.1201199075130086,245.19731832542755
251,0.26748401239289626,211,0.09644114525251596,211.09644114525253,2.124171148779167,245.21810759872926
252,0.2685496857490433,211,0.09680852786840442,211.0968085278684,2.128213208657725,245.23889687203098
253,0.26961535910519024,211,0.0971757767933846,211.0971757767934,2.1322461393636467,245.2596861453327
254,0.2706810324613373,211,0.09754289202745654,211.09754289202746,2.1362699926001185,245.28047541863438
255,0.2717467058174843,211,0.09790987357062023,211.09790987357061,2.1402848195655664,245.3012646919361
256,0.27281237917363127,211,0.09827672142287565,211.09827672142288,2.1442906709605563,245.3220539652378
257,0.2738780525297783,215,0.09864343558422282,215.09864343558422,2.148287596994569,245.34284323853953
258,0.27494372588592525,215,0.09901001605466171,215.09901001605465,2.1522756473926603,245.36363251184122
259,0.2760093992420723,215,0.09937646283419238,215.0993764628342,2.1562548714019996,245.38442178514293
260,0.27707507259821923,215,0.09974277592281477,215.0997427759228,2.160225317798302,245.40521105844465
261,0.2781407459543663,215,0.10010895532052892,215.10010895532054,2.164187034892147,245.42600033174637
262,0.27920641931051327,215,0.1004750010273348,215.10047500102735,2.168140070535185,245.44678960504808
263,0.28027209266666026,215,0.10084091304323242,215.10084091304324,2.172084472126242,245.46757887834977
264,0.28133776602280725,215,0.1012066913682218,215.10120669136822,2.176020286617319,245.48836815165149
265,0.28240343937895424,215,0.10157233600230293,215.1015723360023,2.179947560519488,245.5091574249532
266,0.2834691127351013,215,0.1019378469454758,215.10193784694548,2.18386633990869,245.52994669825492
267,0.28453478609124827,215,0.10230322419774042,215.10230322419775,2.1877766704314356,245.55073597155663
268,0.28560045944739526,215,0.10266846775909676,215.1026684677591,2.191678597310404,245.57152524485832
269,0.28666613280354225,215,0.10303357762954483,215.10303357762953,2.19557216534996,245.59231451816004
270,0.28773180615968924,215,0.10339855380908466,215.1033985538091,2.199457418941563,245.61310379146175
271,0.28879747951583623,215,0.10376339629771623,215.10376339629772,2.2033344020691046,245.63389306476347
272,0.2898631528719832,215,0.10412810509543956,215.10412810509544,2.207203158314142,245.6546823380652
273,0.2909288262281302,215,0.1044926802022546,215.10449268020224,2.211063730861051,245.67547161136687
274,0.29199449958427726,215,0.10485712161816145,215.10485712161815,2.2149161625020994,245.6962608846686
275,0.2930601729404242,215,0.10522142934315998,215.10522142934315,2.2187604956424254,245.7170501579703
276,0.29412584629657124,215,0.10558560337725029,215.10558560337725,2.222596772304951,245.73783943127202
277,0.2951915196527182,215,0.10594964372043232,215.10594964372044,2.226425034135197,245.75862870457374
278,0.2962571930088652,215,0.1063135503727061,215.1063135503727,2.2302453224060366,245.77941797787543
279,0.2973228663650122,215,0.10667732333407164,215.10667732333408,2.2340576780223613,245.80020725117714
280,0.2983885397211592,219,0.1070409626045289,219.10704096260451,2.2378621415256768,245.82099652447886
281,0.29945421307730624,215,0.10740446818407794,215.1074044681841,2.241658753098624,245.84178579778057
282,0.3005198864334532,215,0.10776784007271867,215.1077678400727,2.2454475525694266,245.8625750710823
283,0.3015855597896002,215,0.1081310782704512,215.10813107827045,2.249228579416273,245.88336434438398
284,0.30265123314574716,215,0.1084941827772754,215.10849418277726,2.2530018727716206,245.9041536176857
285,0.3037169065018942,215,0.1088571535931914,215.1088571535932,2.256767471426438,245.9249428909874
286,0.3047825798580412,215,0.10921999071819914,215.1092199907182,2.260525413834379,245.94573216428913
287,0.3058482532141882,215,0.10958269415229861,215.1095826941523,2.264275738115892,245.9665214375908
288,0.3069139265703352,215,0.10994526389548986,215.1099452638955,2.268018482062263,245.98731071089253
289,0.30797959992648216,215,0.11030769994777279,215.11030769994778,2.271753683139596,246.00809998419425
290,0.3090452732826292,215,0.11067000230914753,215.11067000230915,2.275481378492734,246.02888925749596
291,0.31011094663877614,215,0.11103217097961394,215.11103217097963,2.2792016049491166,246.04967853079768
292,0.3111766199949232,215,0.11139420595917217,215.1113942059592,2.2829143990225815,246.07046780409937
293,0.3122422933510702,215,0.11175610724782212,215.11175610724783,2.2866197969171007,246.09125707740108
294,0.31330796670721717,215,0.11211787484556378,215.11211787484555,2.2903178345304687,246.1120463507028
295,0.31437364006336416,215,0.11247950875239722,215.1124795087524,2.2940085474579286,246.1328356240045
296,0.31543931341951115,215,0.11284100896832239,215.11284100896833,2.2976919709957415,246.15362489730623
297,0.31650498677565814,215,0.1132023754933393,215.11320237549333,2.3013681401447106,246.17441417060792
298,0.3175706601318052,215,0.11356360832744797,215.11356360832744,2.3050370896136396,246.19520344390963
