index,distance,elevation
245,0.2610899722560143,211
246,0.2621556456121613,211
247,0.2632213189683083,211
248,0.2642869923244553,211
249,0.2653526656806023,211
250,0.26641833903674933,211
251,0.26748401239289626,211
252,0.2685496857490433,211
253,0.26961535910519024,211
254,0.2706810324613373,211
255,0.2717467058174843,211
256,0.27281237917363127,211
257,0.2738780525297783,215
258,0.27494372588592525,215
259,0.2760093992420723,215
260,0.27707507259821923,215
261,0.2781407459543663,215
262,0.27920641931051327,215
263,0.28027209266666026,215
264,0.28133776602280725,215
265,0.28240343937895424,215
266,0.2834691127351013,215
267,0.28453478609124827,215
268,0.28560045944739526,215
269,0.28666613280354225,215
270,0.28773180615968924,215
271,0.28879747951583623,215
272,0.2898631528719832,215
273,0.2909288262281302,215
274,0.29199449958427726,215
275,0.2930601729404242,215
276,0.29412584629657124,215
277,0.2951915196527182,215
278,0.2962571930088652,215
279,0.2973228663650122,215
280,0.2983885397211592,219
281,0.29945421307730624,215
282,0.3005198864334532,215
283,0.3015855597896002,215
284,0.30265123314574716,215
285,0.3037169065018942,215
286,0.3047825798580412,215
287,0.3058482532141882,215
288,0.3069139265703352,215
289,0.30797959992648216,215
290,0.3090452732826292,215
291,0.31011094663877614,215
292,0.3111766199949232,215
293,0.3122422933510702,215
294,0.31330796670721717,215
295,0.31437364006336416,215
296,0.31543931341951115,215
297,0.31650498677565814,215
298,0.3175706601318052,215
299,0.3186363334879522,215
300,0.31970200684409916,215
301,0.32076768020024615,215
302,0.32183335355639314,215
303,0.32289902691254013,215
304,0.3239647002686871,215
305,0.32503037362483417,215
306,0.3260960469809811,215
307,0.32716172033712815,215
308,0.32822739369327514,215
309,0.32929306704942213,215
310,0.3303587404055692,215
311,0.3314244137617161,215
312,0.33249008711786315,215
313,0.3335557604740101,215
314,0.33462143383015713,215
315,0.33568710718630407,215
316,0.3367527805424511,215
317,0.3378184538985981,215
318,0.3388841272547451,215
319,0.3399498006108921,215
320,0.3410154739670391,215
321,0.3420811473231861,215
322,0.3431468206793331,215
323,0.3442124940354801,215
324,0.3452781673916271,215
325,0.3463438407477741,215
326,0.34740951410392107,219
327,0.34847518746006806,219
328,0.34954086081621505,219
329,0.3506065341723621,219
330,0.3516722075285091,218
331,0.3527378808846561,218
332,0.35380355424080306,218
333,0.35486922759695005,218
334,0.3559349009530971,218
335,0.35700057430924403,218
336,0.3580662476653911,218
337,0.359131921021538,218
338,0.36019759437768506,218
339,0.36126326773383205,218
340,0.36232894108997904,218
341,0.36339461444612603,218
342,0.364460287802273,218
343,0.36552596115842007,218
344,0.366591634514567,218
345,0.36765730787071405,218
346,0.36872298122686104,218
347,0.369788654583008,218
348,0.370854327939155,218
349,0.371920001295302,221
350,0.372985674651449,221
351,0.374051348007596,221
352,0.37511702136374303,221
353,0.37618269471989,221
354,0.377248368076037,221
355,0.378314041432184,221
356,0.379379714788331,221
357,0.380445388144478,221
358,0.381511061500625,221
359,0.38257673485677196,221
360,0.383642408212919,221
361,0.384708081569066,221
362,0.385773754925213,221
363,0.38683942828136,221
364,0.38790510163750697,221
365,0.388970774993654,221
366,0.39003644834980095,221
367,0.391102121705948,221
368,0.3921677950620949,221
369,0.39323346841824197,221
370,0.39429914177438896,221
371,0.39536481513053595,221
372,0.39643048848668294,221
373,0.39749616184282993,221
374,0.398561835198977,221
375,0.3996275085551239,221
376,0.4006931819112709,221
377,0.40175885526741795,221
378,0.40282452862356494,221
379,0.40389020197971187,221
380,0.404955875335859,218
381,0.4060215486920059,218
382,0.4070872220481529,218
383,0.40815289540429994,218
384,0.40921856876044693,218
385,0.4102842421165939,218
386,0.41134991547274086,218
387,0.41241558882888796,218
388,0.4134812621850349,218
389,0.4145469355411819,218
390,0.41561260889732893,218
391,0.4166782822534759,218
392,0.4177439556096229,218
393,0.41880962896576984,218
394,0.4198753023219169,219
395,0.4209409756780639,219
396,0.42200664903421087,219
397,0.4230723223903579,219
398,0.4241379957465049,219
399,0.42520366910265184,219
400,0.42626934245879883,219
401,0.4273350158149459,219
402,0.42840068917109286,219
403,0.42946636252723985,219
404,0.4305320358833869,219
405,0.4315977092395339,219
406,0.4326633825956808,219
407,0.43372905595182787,219
408,0.43479472930797486,219
409,0.43586040266412185,219
410,0.4369260760202688,219
411,0.4379917493764159,219
412,0.4390574227325628,219
413,0.4401230960887098,219
414,0.44118876944485685,219
415,0.44225444280100384,219
416,0.44332011615715083,219
417,0.44438578951329777,219
418,0.44545146286944487,219
419,0.4465171362255918,219
420,0.4475828095817388,219
421,0.44864848293788584,219
422,0.44971415629403283,219
423,0.45077982965017976,219
424,0.45184550300632675,219
425,0.4529111763624738,219
426,0.4539768497186208,219
427,0.4550425230747678,219
428,0.4561081964309148,219
429,0.4571738697870618,219
430,0.45823954314320875,212
431,0.45930521649935585,212
432,0.4603708898555028,212
433,0.4614365632116498,212
434,0.46250223656779677,212
435,0.4635679099239438,212
436,0.4646335832800908,212
437,0.46569925663623774,212
438,0.4667649299923848,212
439,0.46783060334853177,212
440,0.46889627670467876,211
441,0.4699619500608257,211
442,0.4710276234169728,211
443,0.47209329677311973,211
444,0.4731589701292667,211
445,0.47422464348541377,211
446,0.47529031684156076,211
447,0.47635599019770775,211
448,0.4774216635538547,211
449,0.4784873369100018,211
450,0.4795530102661487,211
451,0.4806186836222957,211
452,0.48168435697844275,211
453,0.48275003033458974,211
454,0.4838157036907367,211
455,0.4848813770468838,211
456,0.4859470504030307,211
457,0.4870127237591777,211
458,0.4880783971153247,211
459,0.48914407047147174,211
460,0.4902097438276187,211
461,0.49127541718376566,211
462,0.49234109053991276,211
463,0.4934067638960597,209
464,0.4944724372522067,209
465,0.4955381106083537,209
466,0.4966037839645007,209
467,0.49766945732064766,209
468,0.49873513067679465,209
469,0.4998008040329417,209
470,0.5008664773890887,209
471,0.5019321507452357,209
472,0.5029978241013826,209
473,0.5040634974575297,209
474,0.5051291708136767,209
475,0.5061948441698236,209
476,0.5072605175259707,209
477,0.5083261908821176,209
478,0.5093918642382647,209
479,0.5104575375944116,209
480,0.5115232109505586,206
481,0.5125888843067057,206
482,0.5136545576628526,206
483,0.5147202310189997,206
484,0.5157859043751466,206
485,0.5168515777312936,206
486,0.5179172510874407,205
487,0.5189829244435876,205
488,0.5200485977997347,205
489,0.5211142711558816,205
490,0.5221799445120286,205
491,0.5232456178681756,205
492,0.5243112912243226,205
493,0.5253769645804697,205
494,0.5264426379366166,205
495,0.5275083112927635,205
496,0.5285739846489106,205
497,0.5296396580050576,205
498,0.5307053313612046,205
499,0.5317710047173516,205
500,0.5328366780734987,205
501,0.5339023514296456,205
502,0.5349680247857925,205
503,0.5360336981419396,205
504,0.5370993714980866,205
505,0.5381650448542336,205
506,0.5392307182103805,205
507,0.5402963915665276,205
508,0.5413620649226746,205
509,0.5424277382788215,205
510,0.5434934116349686,205
511,0.5445590849911156,205
512,0.5456247583472625,205
513,0.5466904317034095,205
514,0.5477561050595566,205
515,0.5488217784157036,205
516,0.5498874517718505,205
517,0.5509531251279975,205
518,0.5520187984841446,205
519,0.5530844718402915,205
520,0.5541501451964385,205
521,0.5552158185525855,205
522,0.5562814919087326,205
523,0.5573471652648795,205
524,0.5584128386210265,205
525,0.5594785119771736,205
526,0.5605441853333205,205
527,0.5616098586894674,205
528,0.5626755320456145,205
529,0.5637412054017615,205
530,0.5648068787579085,205
531,0.5658725521140555,205
532,0.5669382254702026,205
533,0.5680038988263495,205
534,0.5690695721824965,205
535,0.5701352455386435,205
536,0.5712009188947905,205
537,0.5722665922509375,205
538,0.5733322656070845,205
539,0.5743979389632314,205
540,0.5754636123193785,205
541,0.5765292856755255,205
542,0.5775949590316725,205
543,0.5786606323878195,205
544,0.5797263057439664,205
545,0.5807919791001135,205
546,0.5818576524562604,205
547,0.5829233258124075,205
548,0.5839889991685545,205
549,0.5850546725247014,205
550,0.5861203458808484,205
551,0.5871860192369954,205
552,0.5882516925931425,205
553,0.5893173659492894,205
554,0.5903830393054365,205
555,0.5914487126615835,205
556,0.5925143860177304,205
557,0.5935800593738774,205
558,0.5946457327300244,205
559,0.5957114060861715,205
560,0.5967770794423184,205
561,0.5978427527984654,205
562,0.5989084261546125,205
563,0.5999740995107594,205
564,0.6010397728669064,205
565,0.6021054462230534,205
566,0.6031711195792004,205
567,0.6042367929353474,205
568,0.6053024662914943,205
569,0.6063681396476415,205
570,0.6074338130037884,205
571,0.6084994863599353,205
572,0.6095651597160824,205
573,0.6106308330722294,205
574,0.6116965064283764,205
575,0.6127621797845233,205
576,0.6138278531406705,205
577,0.6148935264968174,204
578,0.6159591998529643,204
579,0.6170248732091114,204
580,0.6180905465652584,197
581,0.6191562199214053,197
582,0.6202218932775523,197
583,0.6212875666336993,197
584,0.6223532399898464,197
585,0.6234189133459933,197
586,0.6244845867021404,197
587,0.6255502600582874,197
588,0.6266159334144343,197
589,0.6276816067705814,197
590,0.6287472801267283,197
591,0.6298129534828754,197
592,0.6308786268390223,197
593,0.6319443001951693,197
594,0.6330099735513163,197
595,0.6340756469074633,197
596,0.6351413202636104,197
597,0.6362069936197573,197
598,0.6372726669759043,197
599,0.6383383403320513,197
600,0.6394040136881983,194
601,0.6404696870443453,194
602,0.6415353604004923,194
603,0.6426010337566394,194
604,0.6436667071127863,194
605,0.6447323804689333,194
606,0.6457980538250803,194
607,0.6468637271812273,194
608,0.6479294005373742,194
609,0.6489950738935213,194
610,0.6500607472496683,194
611,0.6511264206058153,194
612,0.6521920939619622,194
613,0.6532577673181094,194
614,0.6543234406742563,194
615,0.6553891140304032,194
616,0.6564547873865503,194
617,0.6575204607426973,194
618,0.6585861340988443,194
619,0.6596518074549912,194
620,0.6607174808111383,194
621,0.6617831541672853,194
622,0.6628488275234322,194
623,0.6639145008795793,195
624,0.6649801742357263,195
625,0.6660458475918732,195
626,0.6671115209480202,195
627,0.6681771943041672,195
628,0.6692428676603143,195
629,0.6703085410164612,195
630,0.6713742143726081,192
631,0.6724398877287553,192
632,0.6735055610849022,192
633,0.6745712344410492,192
634,0.6756369077971962,192
635,0.6767025811533433,192
636,0.6777682545094902,192
637,0.6788339278656372,192
638,0.6798996012217842,192
639,0.6809652745779312,192
640,0.6820309479340781,192
641,0.6830966212902252,192
642,0.6841622946463722,192
643,0.6852279680025192,192
644,0.6862936413586662,192
645,0.6873593147148132,192
646,0.6884249880709602,191
647,0.6894906614271071,191
648,0.6905563347832542,191
649,0.6916220081394012,191
650,0.6926876814955482,191
651,0.6937533548516952,191
652,0.6948190282078421,191
653,0.6958847015639892,191
654,0.6969503749201361,191
655,0.6980160482762832,191
656,0.6990817216324301,191
657,0.7001473949885771,191
658,0.7012130683447242,191
659,0.7022787417008711,191
660,0.7033444150570182,191
661,0.7044100884131651,191
662,0.7054757617693121,191
663,0.7065414351254591,191
664,0.7076071084816061,191
665,0.7086727818377532,191
666,0.7097384551939001,191
667,0.7108041285500472,191
668,0.7118698019061942,194
669,0.7129354752623411,194
670,0.7140011486184881,194
671,0.7150668219746351,194
672,0.7161324953307822,194
673,0.7171981686869291,194
674,0.718263842043076,194
675,0.7193295153992232,194
676,0.7203951887553701,194
677,0.721460862111517,194
678,0.7225265354676641,194
679,0.7235922088238111,194
680,0.7246578821799581,191
681,0.725723555536105,191
682,0.7267892288922521,191
683,0.7278549022483991,191
684,0.728920575604546,191
685,0.729986248960693,191
686,0.7310519223168401,191
687,0.7321175956729871,191
688,0.733183269029134,191
689,0.734248942385281,191
690,0.7353146157414281,191
691,0.736380289097575,192
692,0.7374459624537221,192
693,0.7385116358098691,192
694,0.739577309166016,192
695,0.740642982522163,192
696,0.74170865587831,192
697,0.7427743292344571,192
698,0.743840002590604,192
699,0.7449056759467511,192
700,0.745971349302898,192
701,0.747037022659045,192
702,0.748102696015192,192
703,0.749168369371339,192
704,0.7502340427274861,192
705,0.751299716083633,192
706,0.75236538943978,192
707,0.753431062795927,192
708,0.754496736152074,192
709,0.755562409508221,192
710,0.756628082864368,192
711,0.757693756220515,192
712,0.758759429576662,192
713,0.759825102932809,192
714,0.760890776288956,193
715,0.761956449645103,193
716,0.76302212300125,193
717,0.764087796357397,193
718,0.7651534697135439,193
719,0.766219143069691,193
720,0.767284816425838,193
721,0.768350489781985,193
722,0.769416163138132,193
723,0.770481836494279,193
724,0.771547509850426,193
725,0.7726131832065729,193
726,0.77367885656272,193
727,0.774744529918867,193
728,0.7758102032750139,193
729,0.7768758766311609,188
730,0.777941549987308,188
731,0.779007223343455,188
732,0.7800728966996019,188
733,0.7811385700557489,188
734,0.782204243411896,188
735,0.7832699167680429,188
736,0.7843355901241899,188
737,0.785401263480337,188
738,0.7864669368364839,188
739,0.7875326101926309,188
740,0.7885982835487779,188
741,0.789663956904925,188
742,0.7907296302610719,188
743,0.7917953036172188,188
744,0.7928609769733659,188
745,0.7939266503295129,188
746,0.7949923236856599,188
747,0.7960579970418069,188
748,0.797123670397954,188
749,0.7981893437541009,188
750,0.7992550171102478,188
751,0.8003206904663949,188
752,0.8013863638225418,188
753,0.8024520371786888,188
754,0.8035177105348359,188
755,0.8045833838909828,188
756,0.8056490572471299,188
757,0.8067147306032769,188
758,0.8077804039594237,188
759,0.8088460773155709,188
760,0.809911750671718,188
761,0.8109774240278648,188
762,0.8120430973840118,188
763,0.813108770740159,188
764,0.8141744440963058,188
765,0.8152401174524528,188
766,0.8163057908085999,188
767,0.8173714641647468,188
768,0.8184371375208939,188
769,0.8195028108770408,188
770,0.8205684842331878,188
771,0.8216341575893349,188
772,0.8226998309454817,188
773,0.8237655043016288,188
774,0.8248311776577759,188
775,0.8258968510139227,188
776,0.8269625243700698,188
777,0.8280281977262168,188
778,0.8290938710823638,188
779,0.8301595444385108,191
780,0.8312252177946579,191
781,0.8322908911508048,191
782,0.8333565645069518,191
783,0.8344222378630989,195
784,0.8354879112192458,195
785,0.8365535845753929,195
786,0.8376192579315397,195
787,0.8386849312876867,195
788,0.8397506046438338,195
789,0.8408162779999807,195
790,0.8418819513561278,195
791,0.8429476247122748,195
792,0.8440132980684217,195
793,0.8450789714245688,195
794,0.8461446447807158,195
795,0.8472103181368628,195
796,0.8482759914930098,195
797,0.8493416648491569,195
798,0.8504073382053037,195
799,0.8514730115614507,195
800,0.8525386849175977,195
801,0.8536043582737447,195
802,0.8546700316298917,195
803,0.8557357049860387,195
804,0.8568013783421857,195
805,0.8578670516983328,196
806,0.8589327250544797,196
807,0.8599983984106268,196
808,0.8610640717667738,196
809,0.8621297451229206,196
810,0.8631954184790678,196
811,0.8642610918352148,196
812,0.8653267651913616,196
813,0.8663924385475087,196
814,0.8674581119036557,196
815,0.8685237852598027,196
816,0.8695894586159497,196
817,0.8706551319720967,196
818,0.8717208053282437,196
819,0.8727864786843907,196
820,0.8738521520405376,196
821,0.8749178253966847,196
822,0.8759834987528318,196
823,0.8770491721089786,196
824,0.8781148454651256,196
825,0.8791805188212728,196
826,0.8802461921774196,196
827,0.8813118655335667,196
828,0.8823775388897137,197
829,0.8834432122458606,196
830,0.8845088856020077,196
831,0.8855745589581546,196
832,0.8866402323143017,196
833,0.8877059056704487,196
834,0.8887715790265955,196
835,0.8898372523827426,196
836,0.8909029257388897,196
837,0.8919685990950366,196
838,0.8930342724511836,196
839,0.8940999458073307,196
840,0.8951656191634776,196
841,0.8962312925196246,196
842,0.8972969658757717,196
843,0.8983626392319186,196
844,0.8994283125880657,196
845,0.9004939859442127,196
846,0.9015596593003595,196
847,0.9026253326565067,196
848,0.9036910060126535,196
849,0.9047566793688006,196
850,0.9058223527249476,196
851,0.9068880260810945,193
852,0.9079536994372416,193
853,0.9090193727933886,193
854,0.9100850461495356,193
855,0.9111507195056826,193
856,0.9122163928618297,193
857,0.9132820662179766,193
858,0.9143477395741236,193
859,0.9154134129302707,193
860,0.9164790862864175,193
861,0.9175447596425645,193
862,0.9186104329987117,193
863,0.9196761063548585,193
864,0.9207417797110056,193
865,0.9218074530671525,193
866,0.9228731264232996,193
867,0.9239387997794466,193
868,0.9250044731355935,193
869,0.9260701464917406,193
870,0.9271358198478876,193
871,0.9282014932040344,193
872,0.9292671665601816,193
873,0.9303328399163286,193
874,0.9313985132724755,191
875,0.9324641866286225,191
876,0.9335298599847696,191
877,0.9345955333409165,191
878,0.9356612066970635,191
879,0.9367268800532105,191
880,0.9377925534093575,191
881,0.9388582267655046,191
882,0.9399239001216514,191
883,0.9409895734777985,191
884,0.9420552468339456,191
885,0.9431209201900924,191
886,0.9441865935462395,191
887,0.9452522669023865,191
888,0.9463179402585334,191
889,0.9473836136146805,191
890,0.9484492869708275,191
891,0.9495149603269745,191
892,0.9505806336831215,191
893,0.9516463070392686,191
894,0.9527119803954155,191
895,0.9537776537515625,191
896,0.9548433271077094,191
897,0.9559090004638564,190
898,0.9569746738200036,190
899,0.9580403471761504,190
900,0.9591060205322974,190
901,0.9601716938884445,190
902,0.9612373672445914,190
903,0.9623030406007385,190
904,0.9633687139568855,190
905,0.9644343873130324,190
906,0.9655000606691795,190
907,0.9665657340253265,190
908,0.9676314073814734,190
909,0.9686970807376205,190
910,0.9697627540937676,190
911,0.9708284274499144,190
912,0.9718941008060614,190
913,0.9729597741622084,190
914,0.9740254475183554,190
915,0.9750911208745024,190
916,0.9761567942306494,190
917,0.9772224675867964,190
918,0.9782881409429435,190
919,0.9793538142990904,190
920,0.9804194876552375,189
921,0.9814851610113845,189
922,0.9825508343675313,189
923,0.9836165077236784,189
924,0.9846821810798255,189
925,0.9857478544359723,189
926,0.9868135277921194,189
927,0.9878792011482663,189
928,0.9889448745044134,189
929,0.9900105478605604,192
930,0.9910762212167074,192
931,0.9921418945728544,192
932,0.9932075679290014,192
933,0.9942732412851483,192
934,0.9953389146412953,192
935,0.9964045879974425,192
936,0.9974702613535893,192
937,0.9985359347097363,192
938,0.9996016080658834,192
939,1.0006672814220303,192
940,1.0017329547781775,192
941,1.0027986281343244,192
942,1.0038643014904713,190
943,1.0049299748466183,190
944,1.0059956482027652,190
945,1.0070613215589124,190
946,1.0081269949150593,190
947,1.0091926682712062,190
948,1.0102583416273534,190
949,1.0113240149835003,190
950,1.0123896883396473,190
951,1.0134553616957944,190
952,1.0145210350519414,190
953,1.0155867084080883,190
954,1.0166523817642352,190
955,1.0177180551203824,190
956,1.0187837284765293,190
957,1.0198494018326763,190
958,1.0209150751888232,190
959,1.0219807485449703,190
960,1.0230464219011173,190
961,1.0241120952572642,190
962,1.0251777686134114,190
963,1.0262434419695583,190
964,1.0273091153257052,190
965,1.0283747886818522,190
966,1.0294404620379993,190
967,1.0305061353941463,190
968,1.0315718087502932,190
969,1.0326374821064404,190
970,1.0337031554625873,190
971,1.0347688288187342,190
972,1.0358345021748814,190
973,1.0369001755310283,190
974,1.0379658488871752,190
975,1.0390315222433222,190
976,1.0400971955994693,190
977,1.0411628689556163,190
978,1.0422285423117632,190
979,1.0432942156679101,185
980,1.0443598890240573,185
981,1.0454255623802042,185
982,1.0464912357363512,185
983,1.0475569090924983,185
984,1.0486225824486453,185
985,1.0496882558047922,185
986,1.0507539291609393,185
987,1.0518196025170863,185
988,1.0528852758732332,188
989,1.0539509492293804,188
990,1.055016622585527,188
991,1.0560822959416742,188
992,1.0571479692978212,188
993,1.0582136426539681,188
994,1.0592793160101153,188
995,1.0603449893662622,188
996,1.0614106627224091,188
997,1.0624763360785563,188
998,1.0635420094347032,188
999,1.0646076827908502,188
1000,1.0656733561469973,188
1001,1.066739029503144,188
1002,1.0678047028592912,188
1003,1.0688703762154383,188
1004,1.069936049571585,188
1005,1.0710017229277322,188
1006,1.0720673962838791,188
1007,1.073133069640026,188
1008,1.0741987429961732,188
1009,1.0752644163523202,188
1010,1.076330089708467,188
1011,1.0773957630646143,190
1012,1.078461436420761,190
1013,1.0795271097769081,190
1014,1.0805927831330553,190
1015,1.081658456489202,190
1016,1.0827241298453492,190
1017,1.0837898032014963,190
1018,1.084855476557643,190
1019,1.0859211499137902,190
1020,1.0869868232699371,190
1021,1.088052496626084,190
1022,1.0891181699822312,190
1023,1.0901838433383781,190
1024,1.091249516694525,190
1025,1.0923151900506722,190
1026,1.093380863406819,190
1027,1.094446536762966,190
1028,1.0955122101191133,190
1029,1.09657788347526,184
1030,1.0976435568314071,184
1031,1.098709230187554,184
1032,1.099774903543701,184
1033,1.1008405768998482,184
1034,1.101906250255995,186
1035,1.102971923612142,186
1036,1.1040375969682892,186
1037,1.105103270324436,186
1038,1.106168943680583,186
1039,1.1072346170367302,186
1040,1.108300290392877,186
1041,1.109365963749024,186
1042,1.110431637105171,186
1043,1.111497310461318,186
1044,1.112562983817465,186
1045,1.113628657173612,186
1046,1.114694330529759,186
1047,1.1157600038859061,186
1048,1.116825677242053,186
1049,1.1178913505982,186
1050,1.1189570239543472,186
1051,1.120022697310494,186
1052,1.121088370666641,186
1053,1.122154044022788,186
1054,1.123219717378935,186
1055,1.124285390735082,186
1056,1.125351064091229,186
1057,1.126416737447376,190
1058,1.127482410803523,190
1059,1.12854808415967,190
1060,1.129613757515817,190
1061,1.130679430871964,190
1062,1.131745104228111,190
1063,1.132810777584258,190
1064,1.1338764509404051,190
1065,1.134942124296552,190
1066,1.136007797652699,190
1067,1.137073471008846,190
1068,1.138139144364993,190
1069,1.13920481772114,190
1070,1.140270491077287,190
1071,1.1413361644334339,190
1072,1.142401837789581,190
1073,1.143467511145728,190
1074,1.144533184501875,190
1075,1.145598857858022,190
1076,1.146664531214169,190
1077,1.147730204570316,190
